"SiteId","SampId","X","Y","Region","Watershed_Main","Watershed","Watershed_Reg","RiverBasin","BIOGEO","MonitoringProgram","Day","Month","Year","Temp.average","tempmaxC","L","w","I0","shade","C.P","C.N","C.SusPOM","currentms","orgmicropollTU","saprowqclass","Lit.Inp","Occurrence.Chironomidae","Occurrence.Baetidae","Occurrence.Simuliidae","Occurrence.Oligochaeta","Occurrence.Limnephilidae","Occurrence.Limoniidae","Occurrence.Rhyacophilidae","Occurrence.Elmidae","Occurrence.Gammaridae","Occurrence.Heptageniidae","Occurrence.Nemouridae","Occurrence.Empididae","Occurrence.Hydropsychidae","Occurrence.Leuctridae","Occurrence.Ceratopogonidae","Occurrence.Psychodidae","Occurrence.Prostigmata","Occurrence.Sphaeriidae","Occurrence.Leptophlebiidae","Occurrence.Taeniopterygidae","Occurrence.Perlodidae","Occurrence.Psychomyiidae","Occurrence.Athericidae","Occurrence.Hydraenidae","Occurrence.Planariidae","Occurrence.Nematoda","Occurrence.Sericostomatidae","Occurrence.Tipulidae","Occurrence.Polycentropodidae","Occurrence.Odontoceridae","Occurrence.Lymnaeidae","Occurrence.Dugesiidae","Occurrence.Erpobdellidae","Occurrence.Scirtidae","Occurrence.Asellidae","Occurrence.Ephemerellidae","Occurrence.Ephemeridae","Occurrence.Stratiomyidae","Occurrence.Dytiscidae","Occurrence.Hydroptilidae","Occurrence.Chloroperlidae","Occurrence.Hydrobiidae","Occurrence.Planorbidae","Occurrence.Perlidae","Occurrence.Glossosomatidae","Occurrence.Blephariceridae","Occurrence.Glossiphoniidae","Occurrence.Capniidae","Occurrence.Goeridae","Occurrence.Philopotamidae","Occurrence.Gyrinidae","Occurrence.Dixidae","Occurrence.Calopterygidae","Occurrence.Leptoceridae","Occurrence.Tabanidae","Occurrence.Caenidae","Occurrence.Cordulegastridae","Occurrence.Pediciidae","Occurrence.Physidae","Occurrence.Lepidostomatidae","Occurrence.Anthomyiidae","Occurrence.Sialidae","Occurrence.Ptychopteridae","Occurrence.Haliplidae","Occurrence.Gomphidae","Occurrence.Hydrophilidae","Occurrence.Thaumaleidae","Occurrence.Rhagionidae","Occurrence.Corixidae","Occurrence.Cnidaria","Occurrence.Valvatidae","Occurrence.Bithyniidae","Occurrence.Platycnemididae","Occurrence.Aphelocheiridae","Occurrence.Dendrocoelidae","Occurrence.Potamanthidae","Occurrence.Dreissenidae","Occurrence.Brachycentridae","Occurrence.Piscicolidae","Occurrence.Siphlonuridae","Occurrence.Dryopidae","Occurrence.Dolichopodidae","Occurrence.Coenagrionidae","Occurrence.Veliidae","Occurrence.Gerridae","Occurrence.Niphargidae","Occurrence.Muscidae","Occurrence.Corbiculidae","Occurrence.Astacidae","Occurrence.Beraeidae","Occurrence.Libellulidae","Occurrence.Lepidoptera","Occurrence.Syrphidae","Occurrence.Sciomyzidae","Occurrence.Osmylidae","Occurrence.Scathophagidae","Occurrence.Mesoveliidae","Occurrence.Ephydridae","Occurrence.Psephenidae","Occurrence.Chaoboridae","Occurrence.Nepidae","Occurrence.Ptilocolepidae","Occurrence.Branchiopoda","Occurrence.Curculionidae","Occurrence.Notonectidae","Occurrence.Hymenoptera","Occurrence.Helicopsychidae","Occurrence.Culicidae","Occurrence.Ameletidae","Occurrence.Corduliidae","Occurrence.Phryganeidae","Occurrence.Cambaridae","Occurrence.Mysidae","Occurrence.Acroloxidae","Occurrence.Porifera","Occurrence.Chrysomelidae","Occurrence.Hemiptera","Occurrence.Lestidae","Occurrence.Neritidae","Occurrence.Cylindrotomidae","Occurrence.Hygrobiidae","Occurrence.Pleidae","Occurrence.Aeshnidae","Occurrence.Ecnomidae","Occurrence.Molannidae","Occurrence.Unionidae","Occurrence.Hirudinidae","Occurrence.Hydroscaphidae","Occurrence.Hydrometridae","Occurrence.Naucoridae","Occurrence.Sisyridae","Occurrence.Corophiidae","Occurrence.Janiridae","Occurrence.Bryozoa"
"CSCF_CH_027_SG","CSCF_CH_027_SG_2013-03-18",724298,250473,"Plateau","RHEIN","RheinabBS","RheinabBSR3","RHEIN","Mittelland","NAWA TREND",18,3,2013,10.0615161961993,18.7145725545416,100,35,125,0.226837,0.0123183573660903,1.54919158508594,1,0.418519462881205,-1.66072663649033,1,26.1205550137534,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_047_ZH","CSCF_CH_047_ZH_2012-03-28",672809,252051,"Plateau","LIMMAT","Limmat","LimmatR2","RHEIN","Mittelland","NAWA TREND",28,3,2012,10.8807890079207,20.1062430251003,100,11,125,0.594156,0.0348840968531233,3.90270508517422,1,0.339361970363824,-0.787871461829515,2,65.7957354052635,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_048_ZH","CSCF_CH_048_ZH_2012-03-14",705817,232990,"Plateau","LIMMAT","Limmat","LimmatR2","RHEIN","Mittelland","NAWA TREND",14,3,2012,10.6218854031677,19.6273726059448,100,12.2,125,0.508039,0.0227046786949122,2.78013497111232,1,0.458263103619024,-0.910604734117603,1,113.530673102896,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_049_ZH","CSCF_CH_049_ZH_2012-03-07",671505,255848,"Plateau","LIMMAT","Limmat","LimmatR2","RHEIN","Mittelland","NAWA TREND",7,3,2012,10.8674986773823,20.1830906756787,100,3,125,0.840764,0.0518484086629563,6.04642469633472,1,0.358041048906757,-0.499678710753011,2,415.308327325208,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_018_VS","CSCF_CH_018_VS_2012-03-21",570614,104466,"Alps","RHONE","Rhone","RhoneR4","RHONE","Zentralalpen","NAWA TREND",21,3,2012,6.81140136939021,11.9603949644162,100,15,125,0.519108,0.00444297575884068,0.674919431998326,1,1.4399212528855,-1.94254681925364,1,175.151975204015,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_033_AG","CSCF_CH_033_AG_2012-03-12",649071,246917,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","NAWA TREND",12,3,2012,11.2298848491001,20.6632316911862,100,6,125,0.996815,0.0428541046142284,4.54722858959673,1,0.687166672631018,-0.770752463318712,2,491.327290002894,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_070_TG","CSCF_CH_070_TG_2013-03-18",709510,269793,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","NAWA TREND",18,3,2013,11.5325000149111,21.4066788974926,100,10,125,0.881029,0.0361015389785767,3.88606803130845,1,0.545289775178031,-0.774416302438116,2,313.313271560862,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_092_BE","CSCF_CH_092_BE_2012-03-31",616905,170230,"Alps","AARE","Aare","AareR3","RHEIN","Alpennordflanke","NAWA TREND",31,3,2012,7.88784914185466,14.0509644286485,100,22,125,0.634921,0.00546726021814042,0.79287371989234,1,1.16773459057454,-2.08524095874507,1,194.51800169727,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_076_ZG","CSCF_CH_076_ZG_2013-03-27",680595,226069,"Plateau","REUSS","Reuss","ReussR2","RHEIN","Mittelland","NAWA TREND",27,3,2013,10.206286643714,19.0300505402471,100,22.5,125,0.826923,0.0146294326271828,1.60866057096009,1,0.419103559208466,-1.05300930423849,1,187.06354270087,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_054_FR","CSCF_CH_054_FR_2012-04-13",572353,167639,"Plateau","AARE","Aare","AareR3","RHEIN","Mittelland","NAWA TREND",13,4,2012,9.6250098869868,17.8036761006114,100,8,125,0.75873,0.0211043079425346,2.18348741613387,1,0.658761224169641,-1.12843089010061,1,423.754813648483,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_035_AG","CSCF_CH_035_AG_2012-03-13",662285,268508,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","NAWA TREND",13,3,2012,11.1735951091048,20.6666973087832,100,5,125,0.839744,0.0446420486708688,4.55759215714407,1,0.617034717880771,-0.753577954235053,2,273.063613929005,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_022_VD","CSCF_CH_022_VD_2012-03-08",566183,191947,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","NAWA TREND",8,3,2012,11.8201389362211,21.5474635513776,100,21,125,0.971246,0.0442388721410875,4.1446803803021,1,0.393929245277976,-0.970232706826604,2,380.894385928059,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_027_SG","CSCF_CH_027_SG_2011-03-14",724298,250473,"Plateau","RHEIN","RheinabBS","RheinabBSR3","RHEIN","Mittelland","NAWA TREND",14,3,2011,10.5316071068555,18.4851376195806,100,35,125,0.226837,0.0123183573660903,1.54919158508594,1,0.418519462881205,-1.66072663649033,1,26.1205550137534,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_012_OW","CSCF_CH_012_OW_2012-03-21",662647,195819,"Alps","REUSS","Reuss","ReussR3","RHEIN","Alpennordflanke","NAWA TREND",21,3,2012,9.61240365251578,17.4352771011311,100,15,125,0.625397,0.00717323483056348,0.959144259704582,1,0.727437968303375,-1.67681936031549,1,260.132297923116,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_018_VS","CSCF_CH_018_VS_2011-03-15",570614,104466,"Alps","RHONE","Rhone","RhoneR4","RHONE","Zentralalpen","NAWA TREND",15,3,2011,7.08760199446014,11.6383618901891,100,15,125,0.519108,0.00444297575884068,0.674919431998326,1,1.4399212528855,-1.94254681925364,1,175.151975204015,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_049_ZH","CSCF_CH_049_ZH_2012-03-09",671505,255848,"Plateau","LIMMAT","Limmat","LimmatR2","RHEIN","Mittelland","NAWA TREND",9,3,2012,10.8674986773823,20.1830906756787,100,3,125,0.840764,0.0518484086629563,6.04642469633472,1,0.358041048906757,-0.499678710753011,2,415.308327325208,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_073_TG","CSCF_CH_073_TG_2011-03-14",744157,268389,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","NAWA TREND",14,3,2011,11.3299479658549,20.1791535916754,100,10,125,1,0.0490371880778954,5.58316231833475,1,0.320604876567283,-0.332371890105761,2,606.164731675923,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_115_AI","CSCF_CH_115_AI_2014-04-02",750019,243282,"Alps","RHEIN","RheinabBS","RheinabBSR3","RHEIN","Alpennordflanke","NAWA TREND",2,4,2014,8.69116723492484,14.3633002225594,100,15,125,0.38535,0.00852749532710488,1.10768392049315,1,0.691005548203269,-2.23214507441137,1,57.7181028374736,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_130_VD","CSCF_CH_130_VD_2012-03-21",520715,147440,"Plateau","RHONE","RhoneLeman","RhoneLemanR2","RHONE","Mittelland","NAWA TREND",21,3,2012,10.086590732146,18.5414006261886,100,12,125,0.933121,0.0267197856937042,2.5226593696822,1,0.620129973187655,-0.96996868369161,1,322.941369172751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_132_VD","CSCF_CH_132_VD_2012-03-13",561082,130535,"Alps","RHONE","Rhone","RhoneR3","RHONE","Alpennordflanke","NAWA TREND",13,3,2012,8.19580660236741,14.8726562033762,100,16,125,0.919872,0.00535808706465191,0.796912569971206,1,0.637651236993693,-1.67187922230466,1,170.713816027324,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_070_TG","CSCF_CH_070_TG_2011-03-14",709510,269793,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","NAWA TREND",14,3,2011,12.0025909255672,21.1772439625315,100,10,125,0.881029,0.0361015389785767,3.88606803130845,1,0.545289775178031,-0.774416302438116,2,313.313271560862,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_066_ZH","CSCF_CH_066_ZH_2013-03-18",703828,255510,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","NAWA TREND",18,3,2013,10.4163000555358,19.3924560782804,100,15,125,0.296774,0.0100384560163211,1.25621171071416,1,0.583540295056539,-1.47681643278829,1,38.8469866982645,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_058_BE","CSCF_CH_058_BE_2014-03-17",613807,188906,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","NAWA TREND",17,3,2014,10.0392996873912,16.9814418467098,100,3,125,0.993548,0.0357356953043729,3.64002691536349,1,0.867960985761533,-1.09952748290235,2,463.726982317591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_066_ZH","CSCF_CH_066_ZH_2014-03-19",703828,255510,"Plateau","RHEIN","RheinabBS","RheinabBSR2","RHEIN","Mittelland","NAWA TREND",19,3,2014,10.8192584473819,18.2918277226928,100,15,125,0.296774,0.0100384560163211,1.25621171071416,1,0.583540295056539,-1.47681643278829,1,38.8469866982645,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_111_AG","CSCF_CH_111_AG_2012-03-12",637194,238503,"Plateau","AARE","Aare","AareR2","RHEIN","Mittelland","NAWA TREND",12,3,2012,11.8763828624053,21.6861425227715,100,9,125,0.990323,0.0407954243284096,4.07917939397387,1,0.852014511873733,-0.998367376091226,2,427.413990151757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_115_AI","CSCF_CH_115_AI_2011-04-06",750019,243282,"Alps","RHEIN","RheinabBS","RheinabBSR3","RHEIN","Alpennordflanke","NAWA TREND",6,4,2011,8.75829975373485,15.234493643186,100,15,125,0.38535,0.00852749532710488,1.10768392049315,1,0.691005548203269,-2.23214507441137,1,57.7181028374736,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_131_VD","CSCF_CH_131_VD_2012-03-13",553755,145728,"Plateau","RHONE","RhoneLeman","RhoneLemanR3","RHONE","Mittelland","NAWA TREND",13,3,2012,9.12742638769784,16.7876295142838,100,8.3,125,0.411003,0.00773329543767968,0.964643804199159,1,0.676109707516382,-1.34756045202153,1,205.856515005971,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
